"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.123892711113566,-0.334771535653458,0.014609631552594,1.51584660269459,2.36239340658913,-0.660278910186632,1.29317075107743,0.777974393165023,1.87010966721015,2.44837312104382,0.28174328668529,-0.0448133670493982,-1.12353132219283,0.646349592106672,-1.30176374754595,-0.545503539750348,-1.72819511697058,-1.21811369502846,-0.702756887929919,0.749290183629948,-1.58918001718349,-2.24253439470475,-0.101823777007726,-1.47232896717211,-1.34069660076876,-2.25382219937359,-2.41284344926849,-2.66110660709455,-1.41762442191086,-0.2040757676016,0.0143508243027143,1.76738914415776,0.53857810905105,2.38928921194067,1.16026711489722,-0.212020493945159,1.36950496590451,-0.0408047257057126,0.291976679147453,0.837952449067377,-0.0813145727722054,-2.29652663818874,-1.10452199203557,-0.921079082750567,-1.42076194612852,-0.60661466487624,0.1239818023897,-0.108490638269193,-1.60338561720527,-2.30729275204135,-1.13760284102548,-0.754165733920909,0.0148503894048764,-0.749285727408007,-0.143225255788134,-1.05522603807295,0.037467800417916,1.63548579296405,0.565778756404153,-0.772989231784595,-0.73472637348957,-0.410353160749038,-1.60273053601091,0.688851061865766,-0.69496158964066,-0.58442584135709,-1.29135437092541,-2.03821977521667,-0.0371046371200816,0.342388616655552,-0.166314907456174,-0.726545048463194,-2.53015780112761,-0.631789905573494,-0.46080910130837,-1.47043165321235,-0.201256503664288,-1.68889304839078,-1.83541105704011,-0.434444695775824,0.593396024535909,0.00303344673497008,-0.0519415956420732,0.709213697821045,0.369591842448661,0.062794071409123,-0.615376657891547,-1.17554665641113,-1.09647363142376,-2.62582117127868,-1.5732470549878,-0.336283546986295,-0.311023397514927,-0.642233165689283,-1.51688974790329,-0.711503888156732,-0.482283628757637,-2.94185685252939,-2.0417417537783,-0.429273161936764
"2",0.0990584405325738,-0.262413874233455,-1.86376723575064,-3.07044614803825,0.830575335606156,0.900044267520667,1.54325977682622,1.07453829352734,1.55256858313204,3.22987721833256,1.36931778479925,1.22617823181828,0.809965721806546,-1.66617946148895,-0.32050619244771,-0.566014975317906,0.0731905226058905,-0.294975610139216,-0.066896666661862,-0.294980823765011,-1.02494065099915,0.228838482890172,-2.56854394574266,-2.23375045567867,-0.670613230662402,-1.62413607697541,-0.969873494857235,-0.137121145101342,-0.128183041007373,1.41263725872989,0.0521539601262341,-0.230737846735263,-1.36940685574443,0.0863397410635273,-0.868182068077926,-1.12739640488198,-1.18136657114011,0.171439899167594,-1.00143841376702,-0.900518732899742,0.377537095552292,0.544188227031834,0.431232898127753,1.17101163851585,0.245863527280174,-0.604449703375643,-2.00003108720288,0.954122841913554,3.1437993185513,3.63527908216652,2.6364229202904,1.2385613511476,0.129831241537213,0.912634366934272,-0.502727588104822,0.677323547796196,0.719626783100977,1.85441717926603,0.459504217769778,0.490909401278438,-0.747153942780595,-1.43695797536941,-0.444194327703205,0.723245386800458,1.08781177355291,0.289393215447786,1.62987677578924,1.04522455129022,0.800614922181376,0.547348214335168,-0.922615269752252,-0.371171367691218,1.03368409211745,-0.0446505199467853,0.314556498227099,-1.37952190726209,-0.929890660705067,0.049920146969178,-0.213895149535698,0.474870998196525,0.507630770295376,-1.08943483459476,-1.39360635186807,-1.10441110697001,-1.21835600776213,-0.712415384099673,-1.28025881611412,-0.201529949202859,-0.112864983257884,-0.702343231206914,0.992975174554791,0.831089062406775,0.41843822489819,1.30617224199365,1.81635677902012,1.00896473173394,0.112729877381274,-0.354704400068635,-1.09093348191694,-1.08585983191014
"3",-1.46152824143311,-2.4548340652131,0.655751289020258,0.296588289862301,1.14733810402678,0.873988332096417,0.43180055658053,-0.0244040158449646,-1.78318528223229,-1.04779190757707,1.39147059622653,1.805854912567,-1.08278138367924,0.272975175546187,1.23473897340352,-0.823324550846516,0.803575378809774,-0.381097328015207,-2.25763471515926,-0.794462937423979,-0.13629316342827,-0.502488716727242,-2.12425189841461,-1.8651704749779,-0.600263145121529,-0.288018931209311,0.706096899104581,-1.17781936490492,-0.620467951810457,1.1174059315416,-0.368327426480888,0.821444976545642,0.324765034691969,1.10040737901573,0.0319079727081344,-0.918562467790773,0.77230422738,0.146560224485963,0.346469360535311,1.60405979096893,-0.338987559724146,0.726512878564406,0.446094348326672,0.573120045612852,-0.97173098839954,0.35382066154864,-1.08151017845671,-0.387641388016171,-0.677521715082249,1.87209329976443,1.0168710950889,1.22454201193477,1.66672674037698,1.10953305455607,0.134503362804207,2.5897540416208,1.296893542204,-0.913796046526587,-2.44468197322272,-2.7143948248355,-1.10195599673768,-1.36547515826236,0.151132351695109,-1.07693223451026,-0.67891581131068,0.836619779878146,0.605255178618123,-0.392146623271865,-0.655516325934892,-0.802763673880202,0.80467532128112,1.39644789492963,2.23738162583139,1.41053775302752,1.21581719227007,0.0669936299013895,-0.640417039467333,0.3599426540086,0.366686125015607,-1.20218848505715,-1.65838847636725,-0.4549556132141,-1.22999474575585,-0.657661634347979,-0.334573844372817,-1.20888128714255,-0.929672076070487,-1.07339899028448,0.980566119115987,0.786748579121777,0.7930697528521,1.1450347139306,0.484444980098947,-0.843366620666288,-0.506970632063856,0.212016582727766,0.10597938879164,0.669303765130853,-0.317398316735305,0.28854247619168
"4",-1.49006926172228,-0.199708362663459,-1.46639088744398,-1.84924348253784,-0.76214939680295,1.13057474935816,0.216205923539243,-1.86213899744996,-1.77846894079396,-2.65957628837271,-0.240116667384109,-1.52249132903693,0.173985393873418,0.0750000651208628,0.297587274323971,1.29968853123303,1.8173982043112,-0.279620684991,0.0807356961651886,1.1746695495464,1.09830511903306,-0.948001654101601,-1.59155608351875,-1.5536330342991,-1.55324966966814,-1.04022254780386,-1.71894991001641,-2.21184368864535,-0.760637763400796,-1.29472064689458,-0.265665743423939,-0.684751037057507,-0.307673382685432,-0.68653753582632,0.610180596747534,1.00106480836992,-0.171719974635201,1.23713459891575,0.271137878280558,-0.395265097293276,0.536390570455002,0.422713953934338,0.869985401156654,-0.500990675773295,-2.19227842209706,-1.06245317525947,-0.97652489246665,0.689179479860772,0.267431583396881,0.684861920115911,-0.109546847722301,-1.42987844703128,-0.710028817433663,0.546946957121333,-0.65906250536672,0.231319147332419,0.427082712315833,1.60557210988606,3.24262919687361,1.43684005344725,0.0438637899943718,0.260058505725781,0.675115158058101,-0.111293922745062,0.915599771769198,-1.08936397109131,-0.347684694538474,0.664896200793942,0.828354733479574,0.493600414614289,-0.810355245563156,-1.11297711674964,-1.92003392157117,-0.334424610340532,-0.7442732254077,1.34815394402327,2.31067579029322,0.955977777329277,1.00770401183512,-0.480628684837295,1.00439461489192,0.951061631474106,0.683448010619698,-1.23961655479477,0.242417366637136,1.43051112223881,1.60368689159304,2.00681082904167,3.11183267583079,3.37505589256591,3.58420916128766,2.74702428869341,0.310394436897544,1.97945212933876,0.611921205381118,1.79230738126632,0.480326650375463,-0.0890081974815331,-0.0935804049825744,2.07056192641708
"5",2.35722815392302,0.289234908166586,-0.255518474218301,-0.170767117030199,-0.103573550246098,-0.945223258706822,-1.5222538260026,-0.39906607346907,0.677035030938945,2.57033757702539,2.87404583073519,2.01945672111405,0.256016202354393,0.305782740245069,-0.947691602294228,-0.525524912222107,1.18728835622159,1.3659542982477,1.40952321027402,2.2519899155238,1.25123888207977,0.735939506945675,2.19454159888599,0.888847795133773,0.221223729485443,-1.8627404299904,-0.52692542570461,-1.03897413574893,-0.755304634779249,1.52972830717968,0.979287617203958,-0.327963604962753,-1.46656621744522,-1.14036586153302,2.45141878424728,1.36769051769424,-0.0695591964450361,1.13038167353276,1.14794445691963,-0.47759863233023,-0.756618157941395,-1.45583067463849,0.26444422443071,0.118233506565804,-1.69254448512854,0.0169957742876565,0.858746674849841,2.15676190034543,2.53153770512908,1.38901765381382,0.910490613441412,-0.937292449688577,-0.543024418516178,-1.40755110282172,-1.13328662261361,-0.0870676076639515,-0.736603356034432,-0.445440342371945,0.0394850445153379,1.80187709881547,1.04605130964917,-0.108927464455008,-1.21309286055457,-0.334576894271587,-1.19227340411814,-2.57731695250913,-2.20503087325709,-1.72995310223415,-1.52293651840791,2.38229874952455,0.152551159998456,-1.27155055980645,-0.0519574123845512,-0.862325738491748,-0.122522200736159,-1.31880451186352,0.687223542783561,1.49804409475894,3.29495268496848,3.03014699546517,1.36251701852173,1.60087716322602,0.834982520410468,0.919414531609936,0.0604675803860955,1.01120731747065,-1.78493202320514,-2.10186660746194,-2.13506131174501,0.250662875667681,-0.231057107285824,-0.913949078508176,-0.987859082992293,-1.89369929160028,0.1284759906522,0.057737099848768,-1.06469845637983,-1.99146199693558,-0.193805953524687,-1.87775697885928
"6",-0.810262667837207,-0.189682162510439,0.929531440097799,1.50145205559454,0.546631062031898,1.06004469729475,-1.08642538971563,-1.13871923332077,-0.573307335549803,-1.92741605901619,-2.52496876952102,-0.506145903688673,0.781215727994995,0.839076626791937,-1.14856622223731,-0.299333554492235,0.827296287848585,0.516570148550602,-0.136748396983154,1.75068522298492,0.131626631761607,0.240652522110512,0.749388214602156,0.428881634535571,-2.69695844431127,-1.44105422204555,0.249979006641319,-0.513402113668338,-1.38155051890677,-0.457669960974879,-0.90704721308929,-1.57229182239708,-0.664492216250351,0.662340869756335,-0.187470049474226,-0.620695716791588,-0.746606441286547,0.0290009343258932,0.948928819287542,-0.348228019408072,-0.0248560774433853,-0.324791604870342,-1.42198515491002,-0.659011275251869,-0.125078396693195,1.32444307557067,1.83780204043726,-0.573364013480094,0.836593329671425,-1.10515408465881,-2.12516500178815,-1.52221860651333,0.0826649224536744,-1.35082961322906,-1.82197913160269,-0.170938623510176,-1.51427272686962,-1.36499157394855,0.963590578919001,0.880901968691477,-0.596973411671069,-0.528765709923142,0.202293387008339,-0.945311495406681,-0.989579733866227,-0.943194545600122,-1.07103759524767,-0.615031450335266,0.42193084836644,-0.417396962653829,-0.582416951292247,-0.451813619991719,-0.221038117874655,1.43244262530541,1.84340308800856,2.49451800368494,1.14153635778308,-0.00990720786517774,0.34619451261572,2.01179771478193,1.77937975910991,0.52162340248855,0.502795414674599,0.642298823514821,0.754879394165129,0.371461734628482,1.38897503078621,0.0171627936251234,0.362717744282268,0.110844134129113,0.399227084764099,-0.0508427830656608,-0.268047631278444,-0.822290352801542,-0.01648704645466,-0.572689201599001,1.51832160763747,0.130390455500811,-0.682180024170101,0.399224981604585
"7",-1.4993139876477,-0.976071767868071,0.0391486597768167,1.93461148175321,2.75132257302342,1.15883966790017,-0.547186515725694,-0.217665153650599,0.114594926343241,-0.974204093487688,1.35418886454239,0.965116537774577,0.434431190435412,0.819874195127345,-0.886503020032993,0.68289912843722,1.54200108383639,2.60918550805426,2.33086493875254,0.7662014934049,1.23678462585872,0.146153629728246,0.492890528614382,2.02306174542146,1.87142811071126,0.777118694139364,0.223981003247271,-0.926246278691152,-1.3888173411337,-0.178804654622798,0.478900905269317,1.19149367718981,1.83995546346609,1.71951642648019,0.616789522347814,-1.87657616886159,-1.6969050493654,0.530008171392653,0.995569521373911,0.553228807897975,3.76627867001822,2.58901822064713,0.630007428130089,0.376937163077004,-0.238343647687508,0.839962013579823,1.87486781286393,-0.178626391171399,-1.29957454595882,-0.232924731440264,0.0376893397349186,0.53603590686598,0.150816252238827,0.0902960044339314,1.09007592958624,0.330115385800079,-1.35765815560844,-1.23799543178988,0.59241394134801,-0.947247876573304,-0.856628969741292,0.0978753564441306,-0.465297130673517,-0.0933954576617261,-0.543774400358876,-0.182699305726369,-0.575530418946009,-0.965110862521052,-0.339603592119186,0.0356740937216264,-0.0265014739434307,0.319190597843166,-0.0359001902717511,0.931945664607753,0.818141388289684,-0.580431053421373,2.17884592762308,1.92772911332358,0.778633342221068,1.23772438953438,2.26975654006103,1.33663746630382,1.48231845560976,1.79351727057961,0.0495779483272686,0.462592639998439,1.34537735213881,0.42567210469024,0.167982292577034,-0.646719376865476,-0.353391813113115,-0.5417760885162,0.180521051070504,-0.384164265315309,0.759119353465275,0.436729189215665,-0.901413687332469,-0.468739834896173,-1.09855104590895,0.105510028749704
"8",1.33742327598268,2.19688960094734,0.791405194424908,-0.232619689335384,-0.0394204512063291,0.356928930301684,2.26743329275096,0.322816522797703,0.465391797033104,-0.405730380894872,0.915474772852476,0.377363861140111,0.604206270252835,-0.314628135184322,1.55025174686929,-0.295573545253228,0.963378576982227,2.89026044831213,-0.856132650114629,-0.334637630112152,0.386082134316796,-0.923755906556197,0.112152732737449,1.26041101013887,1.35770111437996,-0.0235342303135645,0.817949977142786,-0.973060835213181,-1.11031431340508,0.893640427683877,-0.884860351555787,0.526696054119803,-0.468199598495461,-1.45679716767853,0.0750193247353921,-0.228479549376527,-1.91056335466278,-1.05991365130611,-0.13302254573536,0.271987452557843,1.29823339677787,-0.178559801179149,0.376613652142221,0.122392756541976,0.9552233354078,0.255227756703219,-0.549412271657649,-0.995861817075559,-2.68909701510006,-1.99675977690794,-1.77877999777932,-1.12041974051928,-1.85071785304822,-0.411655026503815,0.391863852964278,0.197029042209585,1.8304820471918,2.01579692878823,0.822990229058372,-0.3339895729729,-1.83721593173541,-0.0984854546505459,-0.49443662230713,-3.16513628780311,-0.932087937341315,-0.174754515233525,2.02516016373238,1.49301775358767,0.992832691311341,1.98911153373953,-0.553841593554201,-0.965346347447137,-0.734897344508915,-1.28447197632009,-0.800077976474148,1.32235454050838,-0.581005358800401,-0.290650999509521,-0.983395275740252,-1.56159291650033,0.236070663602937,0.791583974004931,-0.342346673557163,0.227529794023534,1.86968234050578,2.68788593573697,0.256281272531557,0.57406048962959,-1.74503081117733,-1.61461260705975,-1.43498518981966,-0.939948411896082,-0.108273148844742,0.744665189574897,1.26851020920362,1.0036801577699,-0.64891793202532,0.544850181822613,1.74110907245697,0.402015551360337
"9",-0.689472460015406,-1.22554037576633,-1.33685383231304,0.678965765843364,0.855073824711319,-0.355382026635665,-0.0979925900209847,1.41163171592414,1.82348069177595,0.683365352320082,-0.618155385864304,0.569871994362975,0.960968865815379,1.52311021907727,1.65362620131737,2.04408379632005,1.0558976744318,0.248535954641077,-0.937945854703567,-1.7320792683614,1.2917768854352,1.16214025485634,-1.63684733867003,-1.92965865130562,-0.93458645554161,-0.856618201692208,1.13290958234698,0.780268501794154,0.648862024376915,-0.529491405584811,0.061686650792659,0.242218685143759,-0.52844007288619,-0.217266409660215,1.14574114974022,0.525768955066289,0.460259683329178,-1.15554317506759,-2.17342485379944,-0.890562888070583,0.162343354915502,-1.11089940658731,-0.875053155220694,-0.406957416783594,-0.561827488186553,0.308028961426099,0.112985741038035,-0.413345303931839,1.94779204536368,0.177079933619581,-1.38267127274565,-0.246436508611554,0.936497672732239,-0.608003047942656,1.53722655262512,1.354999768779,0.404814356926263,2.13628913928637,-0.61071166520016,-0.680892112887975,-0.681842548516815,-0.283174188826809,-0.990057504069695,-1.37998810933168,-1.0824397048505,0.336946827084579,-0.823337635566143,-1.41985044140257,-2.41544478714865,0.977872849635017,1.35658315973702,1.82285252820273,0.438112408454282,-0.266385522138971,1.00952875553122,-0.958362651144006,0.601921325139022,0.234722678226497,-3.08445064815748,-1.06705094722477,-1.26691682572403,-2.36801488023515,0.538381942308937,-0.381392385227255,-1.17562802006322,-2.0820766692029,-0.833644091972391,-2.06331695678803,-2.32765105963569,-0.68931985808795,-0.0668651969171883,-0.15613247861472,1.20649304014196,0.697359421589945,1.65005280189757,-0.20117628320489,0.0695508967052401,-0.696602948519949,0.00945737549050374,-0.527312371406329
"10",1.28146458868982,0.740148624761032,-1.97294700160929,-0.309947522375274,-3.76644750506031,-2.04739174238177,-1.15486289733998,-0.737484952133191,1.04022949081849,2.01026222880836,3.44110472721,1.27709447847957,1.68794110805962,-0.478113111934119,-0.0983606610916963,-0.28571189626579,-3.15792795563461,-1.65001678262237,-2.58033189587467,-2.18476041744523,-0.914357812547607,-1.80865942300507,-1.47014264188374,0.0385290534562737,0.292960565532515,0.861746622877841,1.22112111191155,-0.177354060335847,0.587696089419577,0.999951594151074,0.433321157605665,-0.0266980280849941,-1.43467736960412,-1.08499864261352,-2.15267151426772,-2.24789991742811,-0.700992681014932,-0.125473201095604,0.191569965445127,1.61134454668913,-0.42103030274373,-1.31664640388859,0.123322710693561,0.380084063100135,-0.38052664139456,2.30341789446329,1.2268583704266,1.93807114905158,0.94577503181273,-0.421326227914863,-2.31509376279165,-1.89524657918264,-0.211985624371475,-1.08663509162921,-0.473843638992489,0.0652430157657203,-0.0944883467236884,-0.937234983366167,0.551700478610295,-0.0596312474810543,-0.52768384235616,1.86961457273477,2.08480221809842,-0.333810047302135,-0.567371765686933,0.367029621732259,-0.402310258242371,-0.772384024654881,-1.90535516598315,0.675810606955851,0.419364873655459,-0.5738450503078,-1.20093910855553,1.45518712320821,0.268717003211544,-0.800398709680391,-1.23345663603037,-0.302125684163617,-0.4469570909348,-0.621423818781284,-1.2024624791977,0.0277099952395518,-1.32987150659976,-0.203952991342593,0.590740625916228,0.0215401454204934,0.179375787895354,-0.713114574016807,0.322836556489359,0.282604653044625,1.80401665551825,0.312019477316057,0.129216687262273,-0.472321526968688,-1.24279253270731,-0.387099464399599,-0.855494124707364,1.96414623153495,0.31862394275395,0.115616283320017
